id,application,owner,link,score_us,score_br,score_ng,score_in,score_de,score_au
/id978751089,O BoticÃ¡rio,O Boticario,https://apps.apple.com/br/app/o-botic%C3%A1rio/id978751089,0,0.01,0,0,0,0
id6748814106,MovieBox - Movies & TV Show,Revathi Rakumar,https://apps.apple.com/ng/app/moviebox-movies-tv-show/id6748814106,0,0,0.5,0,0,0
id6737593007,OKash: Safe and reliable loan,Blueridge Microfinance Bank,https://apps.apple.com/ng/app/okash-safe-and-reliable-loan/id6737593007,0,0,0.2,0,0,0
id6452756675,Moniepoint Personal Banking,Moniepoint,https://apps.apple.com/ng/app/moniepoint-personal-banking/id6452756675,0,0,0.14285714285714285,0,0,0
id1463776084,OPay-We are beyond Banking,OPay Digital Services Pte.Ltd.,https://apps.apple.com/ng/app/opay-we-are-beyond-banking/id1463776084,0,0,0.125,0,0,0
id1479656820,"PalmPay - Transfers, Bills",Palmpay Limited,https://apps.apple.com/ng/app/palmpay-transfers-bills/id1479656820,0,0,0.08333333333333333,0,0,0
/id921765888,Audiomack - Play Music Offline,"Audiomack, Inc.",https://apps.apple.com/ng/app/audiomack-play-music-offline/id921765888,0,0,0.058823529411764705,0,0,0
id1504038308,SportyBet - Sports Betting,Sporty Internet Group,https://apps.apple.com/ng/app/sportybet-sports-betting/id1504038308,0,0,0.045454545454545456,0,0,0
id6733228838,LendSafe - Instant loan,SMARTLOANS INTEGRATED SERVICES LIMITED,https://apps.apple.com/ng/app/lendsafe-instant-loan/id6733228838,0,0,0.043478260869565216,0,0,0
id6742431377,Carding - Sell Gift Cards,Cardpay LLC,https://apps.apple.com/ng/app/carding-sell-gift-cards/id6742431377,0,0,0.038461538461538464,0,0,0
/id675033630,Bolt: Request a Ride,BOLT TECHNOLOGY OU,https://apps.apple.com/ng/app/bolt-request-a-ride/id675033630,0,0,0.037037037037037035,0,0.01639344262295082,0
/id925015459,Jumia Online Shopping,Africa Internet Group,https://apps.apple.com/ng/app/jumia-online-shopping/id925015459,0,0,0.03333333333333333,0,0,0
/id780125801,inDrive: taxi rides platform,SUOL INNOVATIONS LTD,https://apps.apple.com/ng/app/indrive-taxi-rides-platform/id780125801,0,0,0.03125,0,0,0
id1021171706,LEMON - very fun chat app,Huyuko Ishihara,https://apps.apple.com/ng/app/lemon-very-fun-chat-app/id1021171706,0,0,0.029411764705882353,0,0,0
id6456485223,FairMoney: Loan App In Nigeria,FAIRMONEY MICROFINANCE BANK LIMITED,https://apps.apple.com/ng/app/fairmoney-loan-app-in-nigeria/id6456485223,0,0,0.027777777777777776,0,0,0
id1500264724,CDcare Pay Small Small App,EMAXIE LIMITED,https://apps.apple.com/ng/app/cdcare-pay-small-small-app/id1500264724,0,0,0.02702702702702703,0,0,0
id6462956357,Meme Shorts,"Nanjing Weicong Network Technology Co., Ltd.",https://apps.apple.com/ng/app/meme-shorts/id6462956357,0,0,0.02631578947368421,0,0,0
id6748451447,AidaCredit,ISHIAGU MICROFINANCE BANK LIMITED,https://apps.apple.com/ng/app/aidacredit/id6748451447,0,0,0.025,0,0,0
/id549493839,Zangi Private Messenger,"Secret Phone, Inc",https://apps.apple.com/ng/app/zangi-private-messenger/id549493839,0,0,0.024390243902439025,0,0,0
id6504849169,NetShort - Popular Dramas & TV,NETSTORY PTE. LTD.,https://apps.apple.com/ng/app/netshort-popular-dramas-tv/id6504849169,0,0,0.023809523809523808,0,0,0
id6738344305,Alend: Instant Loans Nigeria,LITTLEANT LTD,https://apps.apple.com/ng/app/alend-instant-loans-nigeria/id6738344305,0,0,0.023255813953488372,0,0,0
id6751827253,MovieBox - Short Drama & Movie,ALEXEY MELNIKOV,https://apps.apple.com/ng/app/moviebox-short-drama-movie/id6751827253,0,0,0.022727272727272728,0,0,0
id1661134941,Moniepoint Business Banking,Moniepoint,https://apps.apple.com/ng/app/moniepoint-business-banking/id1661134941,0,0,0.022222222222222223,0,0,0
/id577586159,Yahoo Mail - Organised Email,Yahoo,https://apps.apple.com/ng/app/yahoo-mail-organised-email/id577586159,0,0,0.021739130434782608,0,0,0
id1467373738,Kuda - Free transfer & payment,Kuda Technologies Limited,https://apps.apple.com/ng/app/kuda-free-transfer-payment/id1467373738,0,0,0.02127659574468085,0,0,0
/id448142450,Truecaller: Caller ID & Block,True Software Scandinavia AB,https://apps.apple.com/ng/app/truecaller-caller-id-block/id448142450,0,0,0.020833333333333332,0.058823529411764705,0,0
id6751490936,MovieBox - Movie & TV Shows,Peter Joseph,https://apps.apple.com/ng/app/moviebox-movie-tv-shows/id6751490936,0,0,0.02,0,0,0
/id514643583,Meta Business Suite,"Meta Platforms, Inc.",https://apps.apple.com/ng/app/meta-business-suite/id514643583,0,0,0.019230769230769232,0,0,0
id1570860098,myMTN NG,MTN Nigeria,https://apps.apple.com/ng/app/mymtn-ng/id1570860098,0,0,0.018867924528301886,0,0,0
id6478151677,TikTok Studio,TikTok Ltd.,https://apps.apple.com/ng/app/tiktok-studio/id6478151677,0,0,0.018518518518518517,0,0,0
id6751221598,Kava TV,Filmhouse Inc.,https://apps.apple.com/ng/app/kava-tv/id6751221598,0,0,0.01818181818181818,0,0,0
/id391514185,K.J.V,Holy Bible. ThoughtFul,https://apps.apple.com/ng/app/k-j-v-holy-bible/id391514185,0,0,0.017543859649122806,0,0,0
id6446202561,Kick - Live Streaming,Kick Streaming,https://apps.apple.com/ng/app/kick-live-streaming/id6446202561,0,0,0.017241379310344827,0,0,0
id1596550932,NGL: ask me anything,DeepMoji,https://apps.apple.com/ng/app/ngl-ask-me-anything/id1596550932,0,0,0.01694915254237288,0,0,0
id6752263884,Movie Box : KDrama & Movies,Mohamed El Mezgueldi,https://apps.apple.com/ng/app/movie-box-kdrama-movies/id6752263884,0,0,0.016666666666666666,0,0,0
id6740232518,KashMore: Online Cash Loan App,Avenir Tech Credit Limited,https://apps.apple.com/ng/app/kashmore-online-cash-loan-app/id6740232518,0,0,0.01639344262295082,0,0,0
id1491101673,"WPS Office: PDF, Docs, Sheets",KINGSOFT OFFICE SOFTWARE CORPORATION LIMITED,https://apps.apple.com/ng/app/wps-office-pdf-docs-sheets/id1491101673,0,0,0.015873015873015872,0,0,0
/id546505307,Zoom Workplace,"Zoom Communications, Inc.",https://apps.apple.com/ng/app/zoom-workplace/id546505307,0,0,0.015625,0.015873015873015872,0,0
id1370293473,VPN - Super Unlimited Proxy â¢,Mobile Jump Pte Ltd,https://apps.apple.com/ng/app/vpn-super-unlimited-proxy/id1370293473,0,0,0.015384615384615385,0,0,0.013157894736842105
id6502973185,QR Scanner and Barcode Reader,Ngo Thi Thom,https://apps.apple.com/ng/app/qr-scanner-and-barcode-reader/id6502973185,0,0,0.015151515151515152,0,0,0
/id874139669,Signal - Private Messenger,"Signal Messenger, LLC",https://apps.apple.com/ng/app/signal-private-messenger/id874139669,0,0,0.014705882352941176,0,0.011363636363636364,0
/id650377962,VLC media player,VideoLAN,https://apps.apple.com/ng/app/vlc-media-player/id650377962,0,0,0.014492753623188406,0,0,0
id1598558834,Smartcash PSB,Airtel Africa,https://apps.apple.com/ng/app/smartcash-psb/id1598558834,0,0,0.014285714285714285,0,0,0
id6446250424,MyDStv,Multichoice Support Services (Pty) Ltd,https://apps.apple.com/ng/app/mydstv/id6446250424,0,0,0.014084507042253521,0,0,0
/id955626407,VPN by Private Internet Access,"Private Internet Access, Inc.",https://apps.apple.com/ng/app/vpn-by-private-internet-access/id955626407,0,0,0.013888888888888888,0,0,0
id1439232869,Fanbase,Fanbase Media LLC,https://apps.apple.com/ng/app/fanbase/id1439232869,0,0,0.0136986301369863,0,0,0
id6752446165,VZCREDIT: Quick Online Loan,Verizon-Been Technology Limited,https://apps.apple.com/ng/app/vzcredit-quick-online-loan/id6752446165,0,0,0.013513513513513514,0,0,0
id6751398308,PadiCredit:Easy Credit Anytime,BRIGHTPULSE TELECOMS LTD,https://apps.apple.com/ng/app/padicredit-easy-credit-anytime/id6751398308,0,0,0.013333333333333334,0,0,0
/id284993459,Shazam: Find Music & Concerts,Apple,https://apps.apple.com/ng/app/shazam-find-music-concerts/id284993459,0,0,0.013157894736842105,0,0,0
id1530676376,Chowdeck | Food Delivery,Chowdeck Logistics Limited,https://apps.apple.com/ng/app/chowdeck-food-delivery/id1530676376,0,0,0.012987012987012988,0,0,0
/id388497605,Google Authenticator,Google,https://apps.apple.com/ng/app/google-authenticator/id388497605,0,0,0.01282051282051282,0,0.037037037037037035,0.045454545454545456
id6749761949,HIÎ¤V: Stream & Download,Rashid Kastur,https://apps.apple.com/ng/app/hi%CF%84v-stream-download/id6749761949,0,0,0.012658227848101266,0,0,0
id1462268018,My Airtel Africa,Airtel Africa,https://apps.apple.com/ng/app/my-airtel-africa/id1462268018,0,0,0.0125,0,0,0
id6639597650,Hi Credit - Loan App Nigeria,MAYWOOD LENDING LIMITED,https://apps.apple.com/ng/app/hi-credit-loan-app-nigeria/id6639597650,0,0,0.012345679012345678,0,0,0
id6752569398,Finjara: Instant Loans & Cash,IFEROX FILEX NIGERIA LTD,https://apps.apple.com/ng/app/finjara-instant-loans-cash/id6752569398,0,0,0.012048192771084338,0,0,0
/id414706506,Google Translate,Google,https://apps.apple.com/ng/app/google-translate/id414706506,0,0,0.011904761904761904,0,0,0
id6745084781,Top Gift Card,é¿æ²é±æ¥çµå­åå¡æéå¬å¸,https://apps.apple.com/ng/app/top-gift-card/id6745084781,0,0,0.011627906976744186,0,0,0
id1411869974,Opera: AI browser with VPN,Opera Norway AS,https://apps.apple.com/ng/app/opera-ai-browser-with-vpn/id1411869974,0,0,0.011494252873563218,0,0,0
id1288339409,Trust: Crypto & Bitcoin Wallet,DApps Platform Software Services Ltd.,https://apps.apple.com/ng/app/trust-crypto-bitcoin-wallet/id1288339409,0,0,0.011235955056179775,0,0,0
id1373844471,"VPN Lumos: Open Proxy, Connect","LUMOS, OOO",https://apps.apple.com/ng/app/vpn-lumos-open-proxy-connect/id1373844471,0,0,0.011111111111111112,0,0,0
id1263117994,PiggyVest: Save & Invest Today,Piggytech Global,https://apps.apple.com/ng/app/piggyvest-save-invest-today/id1263117994,0,0,0.01098901098901099,0,0,0
id1474833078,Bamboo: Invest,Trade. Earn.. Bamboo Global Inc,https://apps.apple.com/ng/app/bamboo-invest-trade-earn/id1474833078,0,0,0.010869565217391304,0,0,0
/id951937596,Microsoft Outlook,Microsoft Corporation,https://apps.apple.com/ng/app/microsoft-outlook/id951937596,0,0,0.010752688172043012,0,0.011904761904761904,0
id6478513085,Creati: Gen AI Content Creator,IMGCreator Limited,https://apps.apple.com/ng/app/creati-gen-ai-content-creator/id6478513085,0,0,0.010638297872340425,0,0,0
id6737506461,Palmcredit Plus,WISDOM MILIES FINANCIALS LTD,https://apps.apple.com/ng/app/palmcredit-plus/id6737506461,0,0,0.010526315789473684,0,0,0
id6744244380,NINAuth,National Identity Management Commission,https://apps.apple.com/ng/app/ninauth/id6744244380,0,0,0.010416666666666666,0,0,0
id6751017757,EZLoan - Instant Cash Loan,PACT OWOH LIMITED,https://apps.apple.com/ng/app/ezloan-instant-cash-loan/id6751017757,0,0,0.010309278350515464,0,0,0
id1586018825,Truth Social,T Media Tech LLC,https://apps.apple.com/ng/app/truth-social/id1586018825,0,0,0.01020408163265306,0,0,0
id6467380679,OPay Business,OPay Digital Services Pte.Ltd.,https://apps.apple.com/ng/app/opay-business/id6467380679,0,0,0.010101010101010102,0,0,0
id1501024389,Access More,Access Bank Plc,https://apps.apple.com/ng/app/access-more/id1501024389,0,0,0.01,0,0,0
/id934459219,JioHotstar,JIOSTAR INDIA PRIVATE LIMITED,https://apps.apple.com/in/app/jiohotstar/id934459219,0,0,0,1.0,0,0
id1198464606,"Rapido: Bike-Taxi, Auto & Cabs",Roppen Transportation Services Private Limited,https://apps.apple.com/in/app/rapido-bike-taxi-auto-cabs/id1198464606,0,0,0,0.3333333333333333,0,0
id1457958492,Meesho: Online Shopping,Meesho Inc.,https://apps.apple.com/in/app/meesho-online-shopping/id1457958492,0,0,0,0.2,0,0
/id960335206,Blinkit: Grocery in 10 minutes,BLINK COMMERCE PRIVATE LIMITED,https://apps.apple.com/in/app/blinkit-grocery-in-10-minutes/id960335206,0,0,0,0.16666666666666666,0,0
id6738965857,Where is My Train - by Google,Google,https://apps.apple.com/in/app/where-is-my-train-by-google/id6738965857,0,0,0,0.125,0,0
id1074964262,MyJio: For Everything Jio,JIO PLATFORMS LIMITED,https://apps.apple.com/in/app/myjio-for-everything-jio/id1074964262,0,0,0,0.1111111111111111,0,0
id6479888451,AadhaarFaceRD,UIDAI,https://apps.apple.com/in/app/aadhaarfacerd/id6479888451,0,0,0,0.1,0,0
id6738619733,Instamart: 10 Mins Grocery App,BUNDL TECHNOLOGIES PRIVATE LIMITED,https://apps.apple.com/in/app/instamart-10-mins-grocery-app/id6738619733,0,0,0,0.07692307692307693,0,0
/id742044692,Flipkart - Online Shopping App,Flipkart Internet Private Limited,https://apps.apple.com/in/app/flipkart-online-shopping-app/id742044692,0,0,0,0.07142857142857142,0,0
id1320618078,DigiLocker,National e-Governance Division,https://apps.apple.com/in/app/digilocker/id1320618078,0,0,0,0.06666666666666667,0,0
/id543184334,Airtel Thanks: Recharge & Bank,Bharti Airtel Ltd.,https://apps.apple.com/in/app/airtel-thanks-recharge-bank/id543184334,0,0,0,0.05555555555555555,0,0
/id434613896,Zomato: Food Delivery & Dining,Zomato Media Pvt. Ltd.,https://apps.apple.com/in/app/zomato-food-delivery-dining/id434613896,0,0,0,0.05263157894736842,0,0
id1478350915,"Amazon India Shop, Pay, miniTV",AMZN Mobile LLC,https://apps.apple.com/in/app/amazon-india-shop-pay-minitv/id1478350915,0,0,0,0.05,0,0
/id907394059,Myntra - Fashion Shopping App,myntra.com,https://apps.apple.com/in/app/myntra-fashion-shopping-app/id907394059,0,0,0,0.043478260869565216,0,0
id1343581380,VN Video Editor,"Ubiquiti Labs, LLC",https://apps.apple.com/in/app/vn-video-editor/id1343581380,0,0,0,0.041666666666666664,0,0
id6737497276,Kuku TV: Short TV & Movies,MEBIGO LABS PRIVATE LIMITED,https://apps.apple.com/in/app/kuku-tv-short-tv-movies/id6737497276,0,0,0,0.04,0,0
id6747964677,QuickTV - Short Drama & Movies,MOHALLA TECH PRIVATE LIMITED,https://apps.apple.com/in/app/quicktv-short-drama-movies/id6747964677,0,0,0,0.038461538461538464,0,0
id1575323645,Zepto:10 Min Grocery Delivery*,KIRANAKART TECHNOLOGIES PRIVATE LIMITED,https://apps.apple.com/in/app/zepto-10-min-grocery-delivery/id1575323645,0,0,0,0.03571428571428571,0,0
id1193357041,"Google Pay: Save, Pay, Manage",Google,https://apps.apple.com/in/app/google-pay-save-pay-manage/id1193357041,0,0,0,0.034482758620689655,0,0
/id989540920,Swiggy: Food Instamart Dineout,BUNDL TECHNOLOGIES PRIVATE LIMITED,https://apps.apple.com/in/app/swiggy-food-instamart-dineout/id989540920,0,0,0,0.03333333333333333,0,0
/id505454145,"Bajaj Finserv Loans, UPI & FD",BajajFinserv,https://apps.apple.com/in/app/bajaj-finserv-loans-upi-fd/id505454145,0,0,0,0.03125,0,0
id6736359405,JeevanPramaan,NIC,https://apps.apple.com/in/app/jeevanpramaan/id6736359405,0,0,0,0.030303030303030304,0,0
id6670536058,District: Movies Events Dining,Zomato Media Pvt. Ltd.,https://apps.apple.com/in/app/district-movies-events-dining/id6670536058,0,0,0,0.029411764705882353,0,0
/id660683603,bigbasket: 10 min Grocery App,BigBasket.com,https://apps.apple.com/in/app/bigbasket-10-min-grocery-app/id660683603,0,0,0,0.027777777777777776,0,0
id1109398410,Porter - Logistics Service App,Resfeber Labs Pvt. Ltd.,https://apps.apple.com/in/app/porter-logistics-service-app/id1109398410,0,0,0,0.02631578947368421,0,0
id1236448857,UMANG,National e-Governance Division,https://apps.apple.com/in/app/umang/id1236448857,0,0,0,0.02564102564102564,0,0
/id539179365,"Ola: Book Cab, Auto, Bike Taxi",ANI Technologies Pvt. Ltd.,https://apps.apple.com/in/app/ola-book-cab-auto-bike-taxi/id539179365,0,0,0,0.025,0,0
id1668000334,Perplexity - AI Search & Chat,"Perplexity AI, Inc.",https://apps.apple.com/in/app/perplexity-ai-search-chat/id1668000334,0,0,0,0.024390243902439025,0.013333333333333334,0
/id473941634,Paytm: Secure UPI Payments,Paytm Mobile Solutions,https://apps.apple.com/in/app/paytm-secure-upi-payments/id473941634,0,0,0,0.023809523809523808,0,0
id6504402552,HDFC Bank App (Early Access),HDFC Bank Ltd.,https://apps.apple.com/in/app/hdfc-bank-app-early-access/id6504402552,0,0,0,0.023255813953488372,0,0
id1231393474,YONO SBI:Banking and Lifestyle,State Bank of India,https://apps.apple.com/in/app/yono-sbi-banking-and-lifestyle/id1231393474,0,0,0,0.022727272727272728,0,0
id1404871703,"Groww Stocks, Mutual Fund, IPO",Billionbrains Garage Ventures Private Limited,https://apps.apple.com/in/app/groww-stocks-mutual-fund-ipo/id1404871703,0,0,0,0.02,0,0
id6449488412,Rajmargyatra,National Highways Authority of India,https://apps.apple.com/in/app/rajmargyatra/id6449488412,0,0,0,0.0196078431372549,0,0
/id530488359,"MakeMyTrip Flight, Hotel, Bus",MakeMyTrip.com,https://apps.apple.com/in/app/makemytrip-flight-hotel-bus/id530488359,0,0,0,0.019230769230769232,0,0
id1386197253,IRCTC Rail Connect,Indian Railway Catering and Tourism Corporation Limited,https://apps.apple.com/in/app/irctc-rail-connect/id1386197253,0,0,0,0.018867924528301886,0,0
/id997362197,InShot - AI Video Editor,SHANTANU PTE. LTD.,https://apps.apple.com/in/app/inshot-ai-video-editor/id997362197,0,0,0,0.017857142857142856,0,0
id1439872423,Nykaa Fashion - Shopping App,FSN E-COMMERCE VENTURES PRIVATE LIMITED,https://apps.apple.com/in/app/nykaa-fashion-shopping-app/id1439872423,0,0,0,0.017241379310344827,0,0
id1435469474,mAadhaar,UIDAI,https://apps.apple.com/in/app/maadhaar/id1435469474,0,0,0,0.01694915254237288,0,0
id6754014303,Neat Bill,Ahmar Patrick,https://apps.apple.com/in/app/neat-bill/id6754014303,0,0,0,0.016666666666666666,0,0
/id405894842,BookMyShow | Movies & Events,Bigtree Entertainment Pvt. Ltd.,https://apps.apple.com/in/app/bookmyshow-movies-events/id405894842,0,0,0,0.016129032258064516,0,0
id6737690010,"HairX AI, Change Hairstyle Now",å°è é,https://apps.apple.com/in/app/hairx-ai-change-hairstyle-now/id6737690010,0,0,0,0.015384615384615385,0,0
id1200315258,BHIM Bharat's Own Payments App,National Payments Corporation of India (NPCI),https://apps.apple.com/in/app/bhim-bharats-own-payments-app/id1200315258,0,0,0,0.015151515151515152,0,0
/id913492792,OLX: Buy & Sell near you,Sobek Auto India Private Limited,https://apps.apple.com/in/app/olx-buy-sell-near-you/id913492792,0,0,0,0.014925373134328358,0,0
id1113425372,AJIO Online Shopping App,Reliance Retail Private Limited,https://apps.apple.com/in/app/ajio-online-shopping-app/id1113425372,0,0,0,0.014705882352941176,0,0
id6476902707,Savana - UK Fashion,ENVOGUE STYLES GLOBAL LLP,https://apps.apple.com/in/app/savana-uk-fashion/id6476902707,0,0,0,0.014285714285714285,0,0
/id523106486,Dominos Pizza,Jubilant Foodworks Limited,https://apps.apple.com/in/app/dominos-pizza/id523106486,0,0,0,0.014084507042253521,0,0
id1208433822,Astrotalk - Talk to Astrologer,Codeyeti Software Solutions Private Limited,https://apps.apple.com/in/app/astrotalk-talk-to-astrologer/id1208433822,0,0,0,0.013888888888888888,0,0
/id288429040,LinkedIn: Job Search & News,LinkedIn Corporation,https://apps.apple.com/in/app/linkedin-job-search-news/id288429040,0,0,0,0.0136986301369863,0,0
id1148984317,ixigo Trains: Ticket Booking,Le Travenues Technology Ltd,https://apps.apple.com/in/app/ixigo-trains-ticket-booking/id1148984317,0,0,0,0.013513513513513514,0,0
id1503116917,GPS Map Camera : Geo Timestamp,SUSAMP INFOTECH,https://apps.apple.com/in/app/gps-map-camera-geo-timestamp/id1503116917,0,0,0,0.013333333333333334,0,0
id6479873321,Digi Yatra,Digi Yatra Foundation,https://apps.apple.com/in/app/digi-yatra/id6479873321,0,0,0,0.013157894736842105,0,0
/id441813332,JioSaavn â Music & Podcasts,Saavn Media Limited,https://apps.apple.com/in/app/jiosaavn-music-podcasts/id441813332,0,0,0,0.012987012987012988,0,0
id1644736135,MySivi Learn English Speaking,"Ninjasalary, Inc.",https://apps.apple.com/in/app/mysivi-learn-english-speaking/id1644736135,0,0,0,0.01282051282051282,0,0
/id733712604,"redBus: Bus, Train Booking App",Pilani Soft Labs Pvt. Ltd,https://apps.apple.com/in/app/redbus-bus-train-booking-app/id733712604,0,0,0,0.0125,0,0
id1357055366,UTS,Centre for Railway Information Systems,https://apps.apple.com/in/app/uts/id1357055366,0,0,0,0.012345679012345678,0,0
id1096918571,Google Meet,Google,https://apps.apple.com/in/app/google-meet/id1096918571,0,0,0,0.011904761904761904,0,0
id1522085683,JioMart Online Shopping App,JIO PLATFORMS LIMITED,https://apps.apple.com/in/app/jiomart-online-shopping-app/id1522085683,0,0,0,0.011764705882352941,0,0
id6502996623,Where is my Train,Neetu Choudhary,https://apps.apple.com/in/app/where-is-my-train/id6502996623,0,0,0,0.011627906976744186,0,0
id1423089781,Nykaa Man-Men's Shopping App,FSN E-COMMERCE VENTURES PRIVATE LIMITED,https://apps.apple.com/in/app/nykaa-man-mens-shopping-app/id1423089781,0,0,0,0.011494252873563218,0,0
id1429703801,MX Player,AMZN Mobile LLC,https://apps.apple.com/in/app/mx-player/id1429703801,0,0,0,0.011363636363636364,0,0
id1560570003,Document Scanner by Lufick,Lufick,https://apps.apple.com/in/app/document-scanner-by-lufick/id1560570003,0,0,0,0.011235955056179775,0,0
id1000556753,Airtel Xstream Play,Bharti Airtel Ltd.,https://apps.apple.com/in/app/airtel-xstream-play/id1000556753,0,0,0,0.011111111111111112,0,0
id1022363908,Nykaa â Makeup/Beauty Shopping,FSN E-COMMERCE VENTURES PRIVATE LIMITED,https://apps.apple.com/in/app/nykaa-makeup-beauty-shopping/id1022363908,0,0,0,0.01098901098901099,0,0
id1521443352,IDFC FIRST Bank: MobileBanking,IDFC Bank Ltd,https://apps.apple.com/in/app/idfc-first-bank-mobilebanking/id1521443352,0,0,0,0.010869565217391304,0,0
/id515891771,HDFC Bank MobileBanking,HDFC Bank Ltd.,https://apps.apple.com/in/app/hdfc-bank-mobilebanking/id515891771,0,0,0,0.010752688172043012,0,0
id1113153706,Microsoft Teams,Microsoft Corporation,https://apps.apple.com/in/app/microsoft-teams/id1113153706,0,0,0,0.010638297872340425,0.017543859649122806,0.030303030303030304
id6504862567,SHEIN India Fast Fashion,Reliance Retail Private Limited,https://apps.apple.com/in/app/shein-india-fast-fashion/id6504862567,0,0,0,0.010416666666666666,0,0
id1428580080,CRED: Credit Cards & Payments,Dreamplug,https://apps.apple.com/in/app/cred-credit-cards-payments/id1428580080,0,0,0,0.010309278350515464,0,0
id1032480595,Urban Company (Prev UrbanClap),URBANCLAP TECHNOLOGIES INDIA PRIVATE LIMITED,https://apps.apple.com/in/app/urban-company-prev-urbanclap/id1032480595,0,0,0,0.010101010101010102,0,0
id6468976019,"Moneyview: Loans, Credit Cards",MONEYVIEW LIMITED,https://apps.apple.com/in/app/moneyview-loans-credit-cards/id6468976019,0,0,0,0.01,0,0
id6748127609,Raum messen: Grundriss Tool,PaoApps,https://apps.apple.com/de/app/raum-messen-grundriss-tool/id6748127609,0,0,0,0,0.5,0.03125
/id632064380,Vinted: Secondhand-Marktplatz,Vinted Limited,https://apps.apple.com/de/app/vinted-secondhand-marktplatz/id632064380,0,0,0,0,0.16666666666666666,0
/id983156458,Microsoft Authenticator,Microsoft Corporation,https://apps.apple.com/de/app/microsoft-authenticator/id983156458,0,0,0,0,0.125,0.125
/id925339063,Doctolib - Die Gesundheits-App,Doctolib,https://apps.apple.com/de/app/doctolib-die-gesundheits-app/id925339063,0,0,0,0,0.1,0
id1331065474,Nect Wallet,Nect,https://apps.apple.com/de/app/nect-wallet/id1331065474,0,0,0,0,0.08333333333333333,0
id1238611143,Lidl Plus,Lidl Digital International GmbH & Co. KG,https://apps.apple.com/de/app/lidl-plus/id1238611143,0,0,0,0,0.06666666666666667,0
/id948660805,AusweisApp Bund,Governikus GmbH & Co. KG,https://apps.apple.com/de/app/ausweisapp-bund/id948660805,0,0,0,0,0.0625,0
/id343555245,DB Navigator,Deutsche Bahn,https://apps.apple.com/de/app/db-navigator/id343555245,0,0,0,0,0.058823529411764705,0
id1272688648,EDEKA,EDEKA ZENTRALE Stiftung & Co. KG,https://apps.apple.com/de/app/edeka/id1272688648,0,0,0,0,0.05,0
/id363126964,PAYBACK - Karte und Coupons,PAYBACK GmbH,https://apps.apple.com/de/app/payback-karte-und-coupons/id363126964,0,0,0,0,0.047619047619047616,0
/id382596778,Kleinanzeigen: Jetzt ohne eBay,Marktplaats BV,https://apps.apple.com/de/app/kleinanzeigen-jetzt-ohne-ebay/id382596778,0,0,0,0,0.043478260869565216,0
/id404844644,OTTO - Online Shopping & MÃ¶bel,Otto GmbH & Co. KGaA,https://apps.apple.com/de/app/otto-online-shopping-m%C3%B6bel/id404844644,0,0,0,0,0.041666666666666664,0
/id329315203,Post & DHL,Deutsche Post AG,https://apps.apple.com/de/app/post-dhl/id329315203,0,0,0,0,0.04,0
id1186271926,Mein dm,dm-drogerie markt GmbH + Co. KG,https://apps.apple.com/de/app/mein-dm/id1186271926,0,0,0,0,0.038461538461538464,0
/id419724490,Lieferando.de,Takeaway.com Central Core B.V.,https://apps.apple.com/de/app/lieferando-de/id419724490,0,0,0,0,0.034482758620689655,0
/id585629514,Zalando Mode & Fashion online,Zalando SE,https://apps.apple.com/de/app/zalando-mode-fashion-online/id585629514,0,0,0,0,0.03333333333333333,0
id1115120118,Klarna,Klarna Bank AB,https://apps.apple.com/de/app/klarna/id1115120118,0,0,0,0,0.030303030303030304,0
/id454415640,idealo: Preisvergleich Online,idealo internet GmbH,https://apps.apple.com/de/app/idealo-preisvergleich-online/id454415640,0,0,0,0,0.029411764705882353,0
/id348712880,Amazon,Amazon,https://apps.apple.com/de/app/amazon/id348712880,0,0,0,0,0.02857142857142857,0
id1034309353,Rossmann,Dirk Rossmann GmbH - Drogerie,https://apps.apple.com/de/app/rossmann/id1034309353,0,0,0,0,0.02702702702702703,0
/id719610089,CHECK24,CHECK24,https://apps.apple.com/de/app/check24/id719610089,0,0,0,0,0.023255813953488372,0
id1452164827,IKEA,Inter IKEA Systems B.V.,https://apps.apple.com/de/app/ikea/id1452164827,0,0,0,0,0.022727272727272728,0
id1410703839,Trade Republic: Broker & Bank,Trade Republic Bank GmbH,https://apps.apple.com/de/app/trade-republic-broker-bank/id1410703839,0,0,0,0,0.02127659574468085,0
/id449594317,EasyPark parken - Park App,Easy Park AS,https://apps.apple.com/de/app/easypark-parken-park-app/id449594317,0,0,0,0,0.02040816326530612,0.022222222222222223
/id932493382,Revolut,Revolut Ltd,https://apps.apple.com/de/app/revolut/id932493382,0,0,0,0,0.0196078431372549,0
/id344176018,ImmoScout24 - Immobilien,ImmobilienScout GmbH,https://apps.apple.com/de/app/immoscout24-immobilien/id344176018,0,0,0,0,0.019230769230769232,0
/id524943492,McDonaldâs Deutschland,McDonald's Deutschland LLC,https://apps.apple.com/de/app/mcdonalds-deutschland/id524943492,0,0,0,0,0.018867924528301886,0
id1476536126,flaconi: Der Beauty-Onlineshop,Flaconi GMBH,https://apps.apple.com/de/app/flaconi-der-beauty-onlineshop/id1476536126,0,0,0,0,0.018518518518518517,0
/id379404334,Netto plus,Netto Marken-Discount Stiftung & Co. KG,https://apps.apple.com/de/app/netto-plus/id379404334,0,0,0,0,0.01818181818181818,0
